Latitude: 71.3225  Longitude: -156.6231
X & Y on Lambert Conformal Conic: -2090640.99 3946572.76
Tile: 14412
Elevation: 0 meters
All years; all variables; Daymet Software Version 4.0
How to cite: Thornton; M.M.; R. Shrestha; Y. Wei; P.E. Thornton; S. Kao; and B.E. Wilson. 2020. Daymet: Daily Surface Weather Data on a 1-km Grid for North America; Version 4. ORNL DAAC; Oak Ridge; Tennessee; USA.  https://doi.org/10.3334/ORNLDAAC/1840 

year,yday,dayl (s),prcp (mm/day),srad (W/m^2),swe (kg/m^2),tmax (deg c),tmin (deg c),vp (Pa)
2015,346,0.00,0.00,0.00,3.74,-19.77,-24.70,82.37
2015,347,0.00,0.00,0.00,3.74,-18.69,-21.16,112.84
2015,348,0.00,0.00,0.00,3.74,-17.43,-22.13,103.63
2015,349,0.00,0.00,0.00,3.74,-15.41,-19.70,128.12
2015,350,0.00,0.00,0.00,3.74,-16.77,-18.61,140.77
2015,351,0.00,0.00,0.00,3.74,-9.49,-21.16,112.84
2015,352,0.00,0.00,0.00,3.74,-13.39,-24.68,82.50
2015,353,0.00,0.00,0.00,3.74,-15.22,-20.43,120.28
2015,354,0.00,0.00,0.00,3.74,-14.34,-22.35,101.68
2015,355,0.00,0.00,0.00,3.74,-21.57,-27.27,65.14
2015,356,0.00,0.00,0.00,3.74,-23.32,-29.26,54.08
2015,357,0.00,0.00,0.00,3.74,-26.68,-30.12,49.83
2015,358,0.00,0.00,0.00,3.74,-26.67,-30.09,49.97
2015,359,0.00,0.00,0.00,3.74,-28.02,-36.81,25.79
2015,360,0.00,0.00,0.00,3.74,-20.73,-29.09,54.90
2015,361,0.00,0.00,0.00,3.74,-17.34,-25.24,78.48
2015,362,0.00,0.00,0.00,3.74,-19.80,-25.68,75.38
2015,363,0.00,0.00,0.00,3.74,-18.86,-31.25,44.72
2015,364,0.00,0.00,0.00,3.74,-17.98,-25.54,76.34
2015,365,0.00,0.00,0.00,3.74,-18.03,-22.02,104.63
2016,1,0.00,1.06,0.00,11.25,-15.04,-19.06,135.41
2016,2,0.00,0.00,0.00,11.25,-11.04,-16.91,162.58
2016,3,0.00,1.08,0.00,12.33,-10.63,-13.50,215.77
2016,4,0.00,0.00,0.00,12.33,-8.05,-13.81,210.27
2016,5,0.00,0.00,0.00,12.33,-3.37,-11.67,250.20
2016,6,0.00,0.00,0.00,12.33,-2.38,-14.92,191.98
2016,7,0.00,0.00,0.00,12.33,-8.22,-20.21,122.60
2016,8,0.00,0.00,0.00,12.33,-11.99,-21.37,110.82
2016,9,0.00,0.00,0.00,12.33,-12.78,-17.57,153.73
2016,10,0.00,0.64,0.00,12.96,-13.32,-21.92,105.56
2016,11,0.00,0.41,0.00,13.38,-15.49,-23.20,94.23
2016,12,0.00,0.00,0.00,13.38,-17.86,-22.34,101.76
2016,13,0.00,0.00,0.00,13.38,-18.19,-21.20,112.51
2016,14,0.00,0.00,0.00,13.38,-16.72,-22.29,102.17
2016,15,0.00,0.00,0.00,13.38,-15.20,-21.34,111.09
2016,16,0.00,0.00,0.00,13.38,-15.27,-23.20,94.29
2016,17,0.00,0.00,0.00,13.38,-20.15,-25.15,79.10
2016,18,0.00,0.00,0.00,13.38,-21.70,-25.64,75.63
2016,19,0.00,0.00,0.00,13.38,-17.04,-25.03,79.98
2016,20,0.00,0.00,0.00,13.38,-17.17,-23.71,90.10
2016,21,0.00,0.47,0.00,13.84,-17.99,-26.21,71.83
2016,22,0.00,0.00,0.00,13.84,-23.26,-31.26,44.67
2016,23,0.00,0.00,0.00,13.84,-22.73,-26.45,70.21
2016,24,0.00,0.00,0.00,13.84,-17.27,-24.90,80.89
2016,25,0.00,0.00,0.00,13.84,-16.58,-18.53,141.69
2016,26,0.00,0.00,0.00,13.84,-14.77,-18.23,145.39
2016,27,0.00,0.86,0.00,14.70,-13.77,-15.67,180.36
2016,28,3645.36,0.00,0.00,14.70,-14.58,-15.45,183.77
2016,29,5919.83,0.00,0.01,14.70,-12.73,-15.18,187.89
2016,30,7570.73,0.00,0.10,14.70,-12.39,-22.12,103.77
2016,31,8949.91,0.00,0.16,14.70,-10.29,-23.28,93.61
2016,32,10168.45,0.00,0.22,14.70,-12.03,-20.07,124.14
2016,33,11278.43,0.00,0.40,14.70,-11.34,-23.82,89.20
2016,34,12309.17,0.00,0.35,14.70,-15.99,-22.20,103.02
2016,35,13279.07,0.00,0.31,14.70,-18.35,-21.97,105.11
2016,36,14200.54,0.00,1.27,14.70,-19.93,-26.56,69.56
2016,37,15082.39,0.00,0.82,14.70,-24.59,-27.42,64.22
2016,38,15931.17,0.00,1.01,14.70,-23.02,-25.89,73.91
2016,39,16751.85,0.00,1.90,14.70,-22.45,-25.86,74.13
2016,40,17548.34,0.00,2.70,14.70,-20.40,-24.30,85.43
2016,41,18323.76,0.00,3.06,14.70,-20.30,-23.97,87.97
2016,42,19080.65,0.00,5.95,14.70,-15.48,-21.62,108.41
2016,43,19821.12,8.00,3.98,22.70,-13.39,-17.60,153.34
2016,44,20546.92,4.01,3.76,26.71,-16.76,-19.97,125.22
2016,45,21259.55,0.00,4.08,26.71,-16.18,-18.26,144.98
2016,46,21960.27,0.00,12.22,26.71,-17.96,-23.91,88.43
2016,47,22650.18,0.00,4.98,26.71,-22.20,-23.97,87.95
2016,48,23330.25,0.00,13.50,26.71,-17.75,-22.44,100.83
2016,49,24001.32,0.00,17.50,26.71,-18.12,-23.48,91.90
2016,50,24664.12,0.00,20.54,26.71,-18.07,-24.03,87.55
2016,51,25319.32,0.00,21.33,26.71,-20.85,-25.98,73.30
2016,52,25967.51,0.00,24.02,26.71,-19.89,-25.15,79.07
2016,53,26609.22,1.15,17.62,27.86,-17.47,-20.69,117.67
2016,54,27244.93,0.00,39.33,27.86,-13.08,-22.72,98.39
2016,55,27875.07,0.00,22.83,27.86,-13.88,-17.43,155.66
2016,56,28500.05,0.00,22.81,27.86,-12.48,-15.76,179.06
2016,57,29120.23,0.00,29.52,27.86,-9.53,-13.55,214.94
2016,58,29735.95,0.00,29.73,27.86,-11.19,-14.94,191.69
2016,59,30347.52,0.00,18.94,27.86,-13.60,-15.69,180.14
2016,60,30955.23,0.00,18.50,27.86,-14.68,-16.49,168.43
2016,61,31559.34,0.00,63.59,27.86,-16.96,-24.99,80.23
2016,62,32160.12,0.00,65.83,27.86,-17.57,-25.04,79.87
2016,63,32757.80,0.00,28.48,27.86,-15.46,-17.70,152.07
2016,64,33352.60,0.00,50.57,27.86,-15.63,-19.62,129.06
2016,65,33944.73,0.00,19.88,27.86,-18.27,-19.53,130.08
2016,66,34534.41,0.00,41.60,27.86,-19.34,-22.07,104.22
2016,67,35121.81,0.00,36.85,27.86,-19.97,-22.21,102.95
2016,68,35707.12,0.00,20.65,27.86,-20.72,-21.76,107.12
2016,69,36290.53,0.00,39.49,27.86,-22.29,-24.44,84.34
2016,70,36872.19,0.00,48.97,27.86,-22.17,-24.73,82.15
2016,71,37452.28,0.00,72.68,27.86,-22.15,-26.00,73.19
2016,72,38030.94,0.00,72.86,27.86,-19.92,-23.58,91.14
2016,73,38608.34,0.00,103.38,27.86,-19.21,-24.86,81.23
2016,74,39184.63,0.00,50.69,27.86,-20.17,-22.40,101.23
2016,75,39759.94,0.00,118.29,27.86,-20.05,-26.44,70.27
2016,76,40334.43,0.00,137.87,27.86,-20.12,-29.12,54.79
2016,77,40908.23,0.00,141.32,27.86,-20.84,-29.58,52.44
2016,78,41481.49,0.00,98.13,27.86,-22.72,-26.92,67.24
2016,79,42054.35,0.00,81.75,27.86,-23.95,-27.19,65.62
2016,80,42626.93,0.00,135.66,27.86,-18.60,-24.76,81.96
2016,81,43199.37,0.00,121.06,27.86,-17.28,-22.17,103.25
2016,82,43771.82,0.00,140.94,27.86,-15.95,-21.90,105.75
2016,83,44344.40,0.00,48.24,27.86,-15.94,-17.51,154.56
2016,84,44917.25,0.00,72.34,27.86,-14.71,-17.05,160.76
2016,85,45490.51,0.00,69.07,27.86,-16.75,-18.89,137.45
2016,86,46064.31,0.66,157.12,28.52,-16.32,-22.06,104.27
2016,87,46638.80,0.00,184.91,28.52,-19.94,-27.72,62.43
2016,88,47214.12,0.00,196.15,28.52,-21.56,-30.39,48.57
2016,89,47790.40,0.00,205.81,28.52,-22.96,-33.04,37.58
2016,90,48367.79,0.00,217.44,28.52,-17.81,-31.89,42.02
2016,91,48946.46,0.00,148.02,28.52,-22.63,-27.40,64.33
2016,92,49526.54,0.00,186.92,28.52,-24.58,-31.15,45.15
2016,93,50108.20,0.00,158.30,28.52,-23.69,-28.64,57.31
2016,94,50691.60,0.00,222.12,28.52,-18.23,-27.60,63.16
2016,95,51276.91,0.00,144.35,28.52,-15.59,-19.93,125.61
2016,96,51864.31,0.00,160.88,28.52,-12.65,-17.56,146.76
2016,97,52453.98,0.00,101.70,28.52,-12.52,-15.35,185.23
2016,98,53046.11,0.00,122.15,28.52,-11.87,-15.30,186.00
2016,99,53640.90,0.00,125.64,28.52,-12.79,-16.27,171.52
2016,100,54238.57,0.00,171.49,28.52,-11.29,-16.28,150.44
2016,101,54839.34,0.00,161.10,28.52,-8.47,-13.02,186.63
2016,102,55443.45,0.00,84.46,28.52,-8.29,-10.46,275.66
2016,103,56051.15,0.00,153.11,28.52,-8.92,-13.00,191.52
2016,104,56662.71,0.00,163.81,28.52,-8.96,-13.34,179.21
2016,105,57278.41,0.00,207.48,28.52,-9.28,-15.13,135.25
2016,106,57898.59,0.00,116.81,28.52,-13.07,-15.89,177.11
2016,107,58523.55,0.00,104.75,28.52,-14.00,-16.41,169.59
2016,108,59153.69,0.00,106.61,28.52,-14.97,-17.38,156.26
2016,109,59789.38,0.00,215.09,28.52,-14.30,-19.77,103.41
2016,110,60431.08,0.00,249.78,28.52,-8.51,-15.40,106.29
2016,111,61079.25,0.00,135.18,28.52,-8.72,-11.76,213.44
2016,112,61734.44,0.00,243.50,28.52,-6.29,-12.60,119.83
2016,113,62397.22,0.00,178.39,28.52,-5.66,-9.77,189.18
2016,114,63068.27,0.00,68.06,28.52,-6.34,-7.70,342.46
2016,115,63748.32,0.00,92.57,28.52,-4.97,-6.93,334.00
2016,116,64438.21,0.00,138.79,28.52,-4.32,-7.29,256.17
2016,117,65138.91,0.00,68.35,28.00,-3.47,-4.76,426.88
2016,118,65851.50,0.00,73.65,27.45,-3.31,-4.69,415.27
2016,119,66577.28,0.00,130.43,26.99,-2.39,-4.91,295.62
2016,120,67317.71,0.00,87.97,26.02,-2.12,-3.68,402.68
2016,121,68074.57,0.00,72.99,24.80,-1.87,-3.10,452.24
2016,122,68849.95,0.00,119.82,23.87,-1.66,-3.77,326.48
2016,123,69646.39,0.00,230.65,23.87,-1.96,-6.37,140.06
2016,124,70467.01,0.00,135.82,23.20,-2.09,-4.41,282.03
2016,125,71315.72,0.00,158.63,23.20,-4.19,-6.90,218.43
2016,126,72197.49,0.00,137.71,23.20,-7.06,-9.34,219.87
2016,127,73118.86,0.00,120.39,23.20,-8.47,-10.43,226.19
2016,128,74088.65,0.00,99.82,23.20,-8.53,-10.11,253.39
2016,129,75119.24,0.00,205.37,23.20,-6.26,-9.79,141.06
2016,130,76229.02,0.00,292.32,23.20,-1.72,-7.86,113.21
2016,131,77447.27,0.00,305.15,22.95,1.56,-5.42,138.40
2016,132,78826.02,0.00,157.25,19.99,3.74,1.05,258.40
2016,133,80476.10,0.00,196.14,17.14,4.28,0.78,226.27
2016,134,82748.19,0.00,261.20,14.76,5.13,-0.31,207.87
2016,135,86400.00,0.00,194.25,13.84,-0.18,-3.82,157.52
2016,136,86400.00,0.00,235.40,13.21,0.20,-4.49,149.25
2016,137,86400.00,0.00,165.78,13.05,-2.67,-5.63,176.32
2016,138,86400.00,0.00,195.73,13.05,-2.57,-6.13,135.70
2016,139,86400.00,0.00,182.87,12.39,-1.20,-4.42,157.22
2016,140,86400.00,0.00,211.84,11.04,0.99,-2.79,171.08
2016,141,86400.00,0.00,182.76,10.46,-1.52,-4.63,157.44
2016,142,86400.00,0.00,283.18,10.19,0.34,-5.36,139.13
2016,143,86400.00,1.03,118.23,7.84,1.49,-0.39,316.42
2016,144,86400.00,0.00,214.96,5.94,2.18,-1.49,189.55
2016,145,86400.00,0.00,188.46,4.06,1.62,-1.50,189.36
2016,146,86400.00,0.00,150.09,1.65,2.12,-0.28,236.55
2016,147,86400.00,0.00,112.54,0.00,1.34,-0.63,328.29
2016,148,86400.00,0.00,137.79,0.00,1.55,-0.88,258.69
2016,149,86400.00,0.00,145.13,0.00,0.99,-1.55,236.88
2016,150,86400.00,0.00,241.00,0.00,2.48,-2.29,177.89
2016,151,86400.00,0.00,275.13,0.00,4.08,-1.99,182.24
2016,152,86400.00,0.00,175.82,0.00,1.00,-2.18,179.53
2016,153,86400.00,0.00,168.88,0.00,-0.50,-3.50,181.31
2016,154,86400.00,0.00,203.33,0.00,0.17,-3.55,160.91
2016,155,86400.00,0.00,267.09,0.00,1.50,-4.02,154.96
2016,156,86400.00,2.45,120.67,0.00,2.75,-0.12,304.55
2016,157,86400.00,0.00,184.38,0.00,1.47,-1.83,184.55
2016,158,86400.00,0.00,335.02,0.00,9.80,-2.03,181.70
2016,159,86400.00,0.00,215.82,0.00,3.92,-0.21,209.49
2016,160,86400.00,0.56,154.23,0.00,1.92,-0.82,221.83
2016,161,86400.00,3.31,103.62,0.00,1.08,-1.33,339.76
2016,162,86400.00,0.00,320.25,0.00,4.64,-3.52,161.38
2016,163,86400.00,0.00,309.43,0.00,9.72,2.17,251.78
2016,164,86400.00,2.95,195.14,0.00,5.48,0.21,216.48
2016,165,86400.00,0.98,169.45,0.00,2.78,-0.26,208.77
2016,166,86400.00,0.00,294.84,0.00,5.28,-1.28,192.75
2016,167,86400.00,0.00,267.98,0.00,4.47,-1.07,195.97
2016,168,86400.00,0.00,172.71,0.00,1.71,-1.41,190.74
2016,169,86400.00,0.00,319.15,0.00,7.81,-0.33,207.60
2016,170,86400.00,2.14,241.08,0.00,9.59,1.10,231.90
2016,171,86400.00,0.69,326.57,0.00,10.10,0.97,229.52
2016,172,86400.00,1.39,108.28,0.00,1.01,-0.95,335.81
2016,173,86400.00,0.00,213.83,0.00,3.10,-1.12,195.23
2016,174,86400.00,0.00,319.58,0.00,7.29,-1.23,193.50
2016,175,86400.00,0.00,257.61,0.00,7.29,1.67,242.32
2016,176,86400.00,0.00,311.76,0.00,8.70,0.40,219.76
2016,177,86400.00,0.00,327.56,0.00,9.39,-0.61,203.17
2016,178,86400.00,2.43,239.98,0.00,8.73,-0.74,201.11
2016,179,86400.00,0.00,337.34,0.00,11.99,-0.55,204.10
2016,180,86400.00,0.00,344.02,0.00,18.06,0.46,220.78
2016,181,86400.00,0.00,205.62,0.00,3.64,-1.21,193.81
2016,182,86400.00,0.00,160.31,0.00,5.38,1.71,243.00
2016,183,86400.00,0.00,304.01,0.00,13.29,3.73,283.31
2016,184,86400.00,0.00,284.41,0.00,9.67,1.33,236.12
2016,185,86400.00,0.00,262.64,0.00,8.31,1.01,230.25
2016,186,86400.00,0.00,148.34,0.00,5.84,2.25,253.25
2016,187,86400.00,0.22,242.94,0.00,6.49,-0.14,210.64
2016,188,86400.00,0.00,311.41,0.00,10.69,-0.42,206.11
2016,189,86400.00,0.00,247.58,0.00,10.31,3.26,273.45
2016,190,86400.00,0.00,275.33,0.00,12.82,4.05,290.23
2016,191,86400.00,0.00,143.07,0.00,8.97,5.24,317.28
2016,192,86400.00,5.44,222.68,0.00,13.51,2.63,260.69
2016,193,86400.00,0.00,313.80,0.00,14.70,0.61,223.28
2016,194,86400.00,0.00,306.48,0.00,13.83,0.61,223.30
2016,195,86400.00,0.00,257.82,0.00,18.76,9.62,436.76
2016,196,86400.00,0.00,167.86,0.00,12.34,7.32,369.75
2016,197,86400.00,2.24,225.14,0.00,15.92,1.84,245.52
2016,198,86400.00,0.00,249.67,0.00,13.32,4.16,292.66
2016,199,86400.00,0.61,159.34,0.00,4.63,-0.37,281.71
2016,200,86400.00,0.00,117.26,0.00,2.77,-0.80,388.95
2016,201,86400.00,0.00,88.30,0.00,1.43,-1.17,464.49
2016,202,86400.00,0.00,181.84,0.00,3.95,-1.92,228.22
2016,203,86400.00,0.00,218.92,0.00,8.15,0.44,220.38
2016,204,86400.00,0.00,145.71,0.00,4.76,0.09,326.63
2016,205,86400.00,0.00,129.06,0.00,4.23,0.11,371.09
2016,206,86400.00,0.00,170.59,0.00,6.84,1.18,276.65
2016,207,86400.00,0.00,218.87,0.00,11.80,3.76,283.89
2016,208,86400.00,0.00,185.47,0.00,10.45,4.09,291.02
2016,209,86400.00,4.91,145.50,0.00,9.97,3.14,350.98
2016,210,84800.47,3.74,103.28,0.00,7.27,2.94,575.03
2016,211,81495.48,1.27,145.45,0.00,5.88,1.47,469.23
2016,212,79612.72,1.96,139.56,0.00,3.96,-0.21,462.22
2016,213,78117.82,1.95,265.75,0.00,10.11,-0.39,235.26
2016,214,76827.41,1.92,217.14,0.00,7.91,0.79,364.40
2016,215,75667.60,1.09,83.24,0.00,2.30,-0.02,609.99
2016,216,74599.88,0.00,66.96,0.00,1.11,-0.65,582.44
2016,217,73601.28,0.00,195.05,0.00,4.60,-1.37,400.77
2016,218,72656.77,0.00,177.21,0.00,6.33,1.09,494.96
2016,219,71755.96,0.00,99.76,0.00,6.11,3.34,762.86
2016,220,70891.28,0.00,212.06,0.00,8.89,2.31,461.11
2016,221,70057.04,0.00,96.42,0.00,4.63,1.98,704.34
2016,222,69248.84,1.01,60.68,0.00,4.56,3.06,760.96
2016,223,68463.19,0.00,71.89,0.00,3.90,2.12,711.42
2016,224,67697.28,0.00,120.25,0.00,4.58,1.52,657.89
2016,225,66948.80,0.00,79.83,0.00,4.18,2.26,718.79
2016,226,66215.83,0.00,129.50,0.00,6.04,2.76,692.21
2016,227,65496.76,0.00,167.41,0.00,6.82,2.54,603.30
2016,228,64790.21,0.00,185.41,0.00,5.56,0.75,516.62
2016,229,64095.00,0.00,91.05,0.00,2.43,0.30,624.14
2016,230,63410.09,2.64,185.96,0.00,11.33,2.50,544.74
2016,231,62734.61,6.93,195.61,0.00,11.26,-0.47,449.84
2016,232,62067.74,5.21,108.16,0.00,2.34,-1.47,548.30
2016,233,61408.80,0.00,73.71,0.00,2.18,0.38,627.89
2016,234,60757.16,0.00,101.49,0.00,3.11,0.53,634.76
2016,235,60112.26,0.00,84.23,0.00,2.43,0.32,625.03
2016,236,59473.59,0.00,117.78,0.00,3.19,0.12,616.13
2016,237,58840.71,0.00,205.63,0.00,8.02,1.44,601.30
2016,238,58213.18,0.00,234.64,0.00,11.38,1.38,542.94
2016,239,57590.63,0.00,195.70,0.00,11.09,4.55,744.00
2016,240,56972.72,0.00,227.04,0.00,16.57,5.62,706.28
2016,241,56359.10,0.00,192.17,0.00,8.15,1.42,628.87
2016,242,55749.49,0.00,106.28,0.00,4.04,0.94,653.50
2016,243,55143.61,0.00,142.89,0.00,5.81,1.40,675.93
2016,244,54541.18,0.00,78.22,0.00,3.70,1.48,679.81
2016,245,53941.98,0.00,117.56,0.00,4.54,0.98,655.64
2016,246,53345.76,0.00,103.57,0.00,2.15,-0.97,568.85
2016,247,52752.31,0.00,66.51,0.00,2.96,1.02,657.35
2016,248,52161.43,0.00,49.88,0.00,1.60,0.21,620.22
2016,249,51572.91,0.23,72.12,0.00,2.65,0.47,631.86
2016,250,50986.56,0.65,98.06,0.00,2.72,-0.35,595.24
2016,251,50402.22,1.64,42.81,0.00,1.81,0.60,637.79
2016,252,49819.70,0.00,78.02,0.00,3.15,0.64,639.91
2016,253,49238.85,0.02,66.23,0.00,1.95,-0.19,602.29
2016,254,48659.49,1.04,76.84,0.00,1.60,-0.96,569.37
2016,255,48081.47,0.00,68.36,0.00,0.12,-2.19,520.16
2016,256,47504.65,0.00,48.74,0.00,0.56,-1.06,565.04
2016,257,46928.86,0.26,69.25,0.00,1.21,-1.23,558.04
2016,258,46353.98,0.00,84.27,0.00,0.41,-2.67,501.74
2016,259,45779.85,0.00,54.98,0.00,0.57,-1.43,550.05
2016,260,45206.33,1.31,102.61,0.00,1.43,-2.67,501.78
2016,261,44633.29,1.51,77.35,0.00,2.10,-0.85,573.77
2016,262,44060.59,0.00,44.07,0.00,0.96,-0.66,581.95
2016,263,43488.09,0.00,72.93,0.00,2.28,-0.68,581.23
2016,264,42915.66,0.89,103.79,0.00,6.10,1.16,663.98
2016,265,42343.17,0.00,79.00,0.00,4.59,1.02,657.31
2016,266,41770.47,0.00,63.98,0.00,1.85,-1.03,566.44
2016,267,41197.43,0.46,54.86,0.00,1.25,-1.23,558.17
2016,268,40623.92,0.00,97.75,0.00,2.36,-2.95,491.33
2016,269,40049.79,0.00,89.80,0.00,2.21,-2.64,502.79
2016,270,39474.91,0.47,65.13,0.00,0.53,-2.68,501.40
2016,271,38899.13,0.00,77.77,0.00,1.04,-3.16,483.86
2016,272,38322.32,1.27,93.24,0.00,4.82,-1.57,544.43
2016,273,37744.31,6.86,59.01,0.00,5.56,0.46,631.44
2016,274,37164.96,0.00,79.16,0.00,7.70,1.98,704.25
2016,275,36584.11,0.00,26.86,0.00,2.30,0.74,644.33
2016,276,36001.61,0.00,30.20,0.00,1.73,-0.12,605.45
2016,277,35417.28,0.00,41.24,0.00,0.77,-1.97,528.72
2016,278,34830.95,0.00,58.60,0.00,3.19,-1.46,548.88
2016,279,34242.44,0.00,36.75,0.00,1.96,-0.83,574.65
2016,280,33651.57,0.00,22.19,0.00,0.74,-0.94,570.39
2016,281,33058.14,0.00,25.15,0.00,1.57,-0.50,589.06
2016,282,32461.94,0.00,9.72,0.00,1.29,0.64,639.92
2016,283,31862.76,0.00,19.20,0.00,1.74,-0.03,609.25
2016,284,31260.36,0.00,51.05,0.00,5.97,-1.43,549.99
2016,285,30654.50,0.00,15.16,0.00,1.53,-0.06,607.97
2016,286,30044.91,0.00,4.93,0.00,1.77,1.62,686.69
2016,287,29431.32,0.00,14.34,0.00,1.49,-0.28,598.18
2016,288,28813.43,0.00,8.58,0.00,-0.34,-1.36,552.98
2016,289,28190.92,0.00,11.22,0.00,0.02,-1.56,544.85
2016,290,27563.43,0.58,16.55,0.00,-1.63,-4.23,446.50
2016,291,26930.58,0.00,9.55,0.00,-2.78,-4.36,442.01
2016,292,26291.95,0.00,9.88,0.00,-2.88,-4.72,430.31
2016,293,25647.09,0.00,21.17,0.00,0.27,-5.02,420.75
2016,294,24995.50,0.00,6.44,0.00,-1.26,-2.77,498.07
2016,295,24336.61,0.91,12.13,0.00,-1.09,-4.45,439.10
2016,296,23669.80,0.61,11.23,0.00,-0.88,-4.45,439.09
2016,297,22994.37,0.00,15.37,0.00,0.31,-8.97,309.97
2016,298,22309.53,0.00,8.74,0.00,-2.95,-6.64,371.78
2016,299,21614.39,0.00,11.29,0.00,-2.61,-10.08,284.11
2016,300,20907.92,0.00,8.83,0.00,0.68,-7.73,341.70
2016,301,20188.93,0.00,7.74,0.00,-0.25,-8.37,324.91
2016,302,19456.06,0.00,4.23,0.00,-2.66,-6.55,374.11
2016,303,18707.69,1.67,4.07,0.00,3.41,-4.57,435.10
2016,304,17941.90,0.00,2.20,0.00,1.67,-2.20,519.45
2016,305,17156.39,0.00,0.63,0.00,-0.06,-1.38,551.94
2016,306,16348.34,0.00,0.57,0.00,-0.52,-2.53,507.22
2016,307,15514.29,0.00,0.44,0.00,-0.66,-3.34,477.51
2016,308,14649.82,0.00,0.24,0.00,-3.64,-5.24,413.53
2016,309,13749.27,0.00,0.11,0.00,-4.27,-5.54,404.33
2016,310,12805.09,0.00,0.01,0.00,-4.84,-7.19,356.12
2016,311,11806.88,1.33,0.04,1.33,-4.41,-8.47,322.37
2016,312,10739.68,0.00,0.05,1.33,-5.97,-9.77,291.07
2016,313,9580.57,1.55,0.00,2.88,-3.71,-8.68,317.27
2016,314,8291.21,0.00,0.06,2.88,-4.95,-15.88,177.28
2016,315,6798.03,0.00,0.09,2.88,-4.97,-22.47,100.59
2016,316,4919.05,2.04,0.00,4.93,-4.33,-6.41,378.18
2016,317,1642.51,0.00,0.00,4.93,-3.14,-14.51,198.57
2016,318,0.00,0.00,0.00,4.93,-4.21,-16.04,174.91
2016,319,0.00,0.00,0.00,4.93,-3.03,-9.52,296.86
2016,320,0.00,0.00,0.00,4.93,-3.24,-15.86,177.60
2016,321,0.00,0.00,0.00,4.93,-3.50,-20.16,123.13
2016,322,0.00,0.00,0.00,4.93,-11.67,-16.93,162.29
2016,323,0.00,0.00,0.00,4.93,-4.34,-15.09,189.33
2016,324,0.00,0.00,0.00,4.93,-3.48,-11.15,260.81
2016,325,0.00,0.00,0.00,4.93,-5.51,-9.99,286.02
2016,326,0.00,0.00,0.00,4.93,-5.25,-11.10,261.95
2016,327,0.00,0.00,0.00,4.93,-7.45,-13.35,218.34
2016,328,0.00,0.00,0.00,4.93,-12.21,-15.74,179.36
2016,329,0.00,0.00,0.00,4.93,-12.51,-15.95,176.20
2016,330,0.00,0.00,0.00,4.93,-12.72,-15.49,183.14
2016,331,0.00,0.79,0.00,5.72,-12.93,-18.75,139.11
2016,332,0.00,0.87,0.00,6.59,-15.45,-29.50,52.85
2016,333,0.00,0.00,0.00,6.59,-13.71,-20.23,122.47
2016,334,0.00,0.00,0.00,6.59,-13.57,-24.95,80.55
2016,335,0.00,0.00,0.00,6.59,-15.61,-27.29,65.00
2016,336,0.00,0.00,0.00,6.59,-12.47,-27.36,64.57
2016,337,0.00,0.00,0.00,6.59,-16.62,-22.38,101.36
2016,338,0.00,0.00,0.00,6.59,-17.59,-28.13,60.10
2016,339,0.00,0.00,0.00,6.59,-16.31,-29.43,53.21
2016,340,0.00,0.00,0.00,6.59,-22.38,-27.81,61.94
2016,341,0.00,0.00,0.00,6.59,-17.67,-26.55,69.60
2016,342,0.00,0.00,0.00,6.59,-25.25,-30.07,50.08
2016,343,0.00,0.00,0.00,6.59,-25.62,-28.30,59.17
2016,344,0.00,0.00,0.00,6.59,-17.30,-27.23,65.38
2016,345,0.00,0.00,0.00,6.59,-13.08,-21.81,106.60
2016,346,0.00,0.00,0.00,6.59,-4.38,-20.96,114.84
2016,347,0.00,0.03,0.00,6.62,-3.48,-10.69,270.60
2016,348,0.00,0.00,0.00,6.62,-5.94,-25.78,74.71
2016,349,0.00,0.00,0.00,6.62,-16.28,-26.39,70.60
2016,350,0.00,0.00,0.00,6.62,-7.25,-17.54,154.14
2016,351,0.00,0.00,0.00,6.62,-5.87,-13.10,222.99
2016,352,0.00,0.00,0.00,6.62,-7.58,-16.08,174.35
2016,353,0.00,0.00,0.00,6.62,-12.82,-19.21,133.73
2016,354,0.00,0.00,0.00,6.62,-14.09,-18.25,145.19
2016,355,0.00,0.00,0.00,6.62,-14.45,-28.56,57.71
2016,356,0.00,0.00,0.00,6.62,-9.84,-21.23,112.23
2016,357,0.00,0.00,0.00,6.62,-12.70,-15.81,178.28
2016,358,0.00,0.42,0.00,7.04,-11.14,-15.64,180.81
2016,359,0.00,0.00,0.00,7.04,-10.80,-18.13,146.65
2016,360,0.00,0.00,0.00,7.04,-11.77,-20.64,118.08
2016,361,0.00,0.00,0.00,7.04,-20.23,-23.76,89.64
2016,362,0.00,0.00,0.00,7.04,-20.33,-24.18,86.37
2016,363,0.00,0.00,0.00,7.04,-17.39,-23.85,88.94
2016,364,0.00,1.11,0.00,8.15,-16.70,-24.50,83.87
2016,365,0.00,2.04,0.00,10.19,-4.13,-18.50,142.06
2017,1,0.00,4.36,0.00,20.16,1.63,-6.96,362.73
2017,2,0.00,0.00,0.00,20.16,0.37,-9.33,301.55
2017,3,0.00,0.00,0.00,20.16,-1.60,-21.32,111.33
2017,4,0.00,0.00,0.00,20.16,-3.09,-19.17,134.12
