Latitude: 68.251  Longitude: -149.092
X & Y on Lambert Conformal Conic: -2056575.6 3456818.31
Tile: 14236
Elevation: 1588 meters
All years; all variables; Daymet Software Version 4.0
How to cite: Thornton; M.M.; R. Shrestha; Y. Wei; P.E. Thornton; S. Kao; and B.E. Wilson. 2020. Daymet: Daily Surface Weather Data on a 1-km Grid for North America; Version 4. ORNL DAAC; Oak Ridge; Tennessee; USA.  https://doi.org/10.3334/ORNLDAAC/1840 

year,yday,dayl (s),prcp (mm/day),srad (W/m^2),swe (kg/m^2),tmax (deg c),tmin (deg c),vp (Pa)
2016,50,27842.06,0.00,58.64,54.90,-11.18,-19.74,127.70
2016,51,28356.39,0.00,58.71,54.90,-10.60,-18.22,145.57
2016,52,28868.71,0.00,73.92,54.90,-5.30,-16.43,169.30
2016,53,29379.12,0.00,59.05,54.90,-4.33,-10.99,264.26
2016,54,29887.71,0.00,44.98,54.90,-6.68,-11.07,262.53
2016,55,30394.56,0.00,39.99,54.90,-6.59,-10.18,281.82
2016,56,30899.77,0.00,73.86,54.90,-2.48,-9.65,293.84
2016,57,31403.41,0.00,62.58,54.90,-4.21,-9.53,296.73
2016,58,31905.56,0.00,53.62,54.90,-6.65,-10.83,267.69
2016,59,32406.30,0.00,101.49,54.90,-1.87,-11.56,252.53
2016,60,32905.71,0.00,86.23,54.90,-4.03,-10.78,268.64
2016,61,33403.85,0.00,72.08,54.90,-5.12,-10.24,280.59
2016,62,33900.80,0.00,84.46,54.90,-7.14,-12.92,226.19
2016,63,34396.61,0.00,71.15,54.90,-8.67,-13.12,222.62
2016,64,34891.37,0.00,105.97,54.90,-14.00,-20.84,116.07
2016,65,35385.13,0.00,78.59,54.90,-13.85,-18.29,144.62
2016,66,35877.96,0.00,88.21,54.90,-13.92,-18.72,139.44
2016,67,36369.92,0.00,91.78,54.90,-16.52,-21.22,112.27
2016,68,36861.08,0.00,117.55,54.90,-13.40,-19.59,129.38
2016,69,37351.48,0.00,73.07,54.90,-14.67,-18.06,147.50
2016,70,37841.20,0.00,145.39,54.90,-11.10,-18.95,136.72
2016,71,38330.30,0.00,134.41,54.90,-13.02,-19.54,129.91
2016,72,38818.82,0.00,182.47,54.90,-17.06,-29.46,53.07
2016,73,39306.84,0.00,71.61,54.90,-29.59,-32.46,39.78
2016,74,39794.40,0.00,95.99,54.90,-26.44,-30.25,49.23
2016,75,40281.57,0.00,117.59,54.90,-26.29,-30.91,46.19
2016,76,40768.40,0.00,160.34,54.90,-20.24,-27.00,66.79
2016,77,41254.95,0.00,163.24,54.90,-18.86,-25.54,76.34
2016,78,41741.28,0.00,142.97,54.90,-27.15,-32.49,39.64
2016,79,42227.43,0.00,229.01,54.90,-17.37,-35.63,29.08
2016,80,42713.48,0.00,219.10,54.90,-8.98,-20.25,109.38
2016,81,43199.47,0.00,140.57,54.90,-8.60,-13.63,208.92
2016,82,43685.46,0.00,155.81,54.90,-7.42,-12.87,207.55
2016,83,44171.50,0.00,223.83,54.90,-2.15,-11.87,160.62
2016,84,44657.66,0.00,221.29,54.90,-3.13,-12.23,160.22
2016,85,45143.98,3.14,130.73,58.03,-3.86,-9.96,261.09
2016,86,45630.53,3.90,164.85,61.93,-3.02,-11.53,217.69
2016,87,46117.36,7.36,117.40,69.29,-9.33,-14.32,201.76
2016,88,46604.53,0.00,255.30,69.29,-8.65,-19.29,125.31
2016,89,47092.10,0.00,260.40,69.29,-9.04,-19.76,119.91
2016,90,47580.11,0.00,275.29,69.29,-9.53,-21.95,98.33
2016,91,48068.63,0.00,235.47,69.29,-19.84,-27.96,61.07
2016,92,48557.73,0.00,207.16,69.29,-15.95,-22.51,96.71
2016,93,49047.45,0.00,276.28,69.29,-10.51,-21.37,79.30
2016,94,49537.85,3.22,194.60,72.51,-5.82,-15.23,142.68
2016,95,50029.00,0.00,267.99,72.51,-2.35,-12.03,130.44
2016,96,50520.96,0.00,206.48,72.51,-5.90,-12.26,174.29
2016,97,51013.79,0.00,199.16,72.51,-4.31,-10.31,197.34
2016,98,51507.55,0.00,238.16,72.51,-2.54,-10.03,165.04
2016,99,52002.30,0.00,224.58,72.51,-3.38,-10.22,174.07
2016,100,52498.12,0.00,195.91,72.51,-6.03,-11.67,184.39
2016,101,52995.06,0.00,236.65,72.51,0.61,-6.46,189.15
2016,102,53493.20,6.30,24.44,71.43,-3.43,-3.43,474.26
2016,103,53992.60,0.00,263.24,71.43,-4.30,-12.05,161.23
2016,104,54493.34,0.00,237.34,71.43,-6.09,-12.73,171.35
2016,105,54995.49,0.00,109.62,71.43,-12.14,-14.87,192.79
2016,106,55499.13,0.00,268.97,71.43,-9.79,-17.39,109.55
2016,107,56004.33,0.00,170.22,71.43,-13.49,-17.75,147.28
2016,108,56511.18,0.00,287.42,71.43,-7.07,-15.24,110.43
2016,109,57019.77,0.00,284.74,71.43,-0.80,-8.49,144.03
2016,110,57530.17,0.00,177.45,71.43,-3.74,-7.88,248.62
2016,111,58042.48,0.00,228.29,71.43,-2.68,-8.14,194.09
2016,112,58556.81,0.00,192.54,71.43,-5.77,-10.19,205.77
2016,113,59073.25,0.00,296.18,71.43,-3.50,-10.98,122.21
2016,114,59591.91,0.00,299.74,71.11,2.29,-5.23,140.58
2016,115,60112.91,0.00,295.27,70.34,3.13,-4.16,153.25
2016,116,60636.36,0.00,190.92,69.61,-0.10,-4.26,268.32
2016,117,61162.41,0.00,279.84,67.96,4.49,-2.07,181.10
2016,118,61691.18,0.00,274.16,66.65,3.34,-2.89,171.09
2016,119,62222.83,0.00,193.78,65.37,1.06,-2.96,274.66
2016,120,62757.52,0.00,282.48,64.17,2.97,-3.15,166.26
2016,121,63295.43,0.00,167.72,62.32,1.70,-1.59,333.33
2016,122,63836.74,0.00,254.73,61.63,0.81,-4.35,179.75
2016,123,64381.67,0.00,323.34,60.73,3.25,-3.85,157.10
2016,124,64930.45,0.00,311.58,60.54,1.00,-5.55,136.99
2016,125,65483.33,0.00,313.80,59.55,2.88,-3.65,159.74
2016,126,66040.59,0.00,309.79,58.29,3.36,-3.02,167.99
2016,127,66602.54,0.00,347.13,57.70,3.15,-4.58,148.15
2016,128,67169.55,0.00,383.93,56.80,6.04,-3.85,157.08
2016,129,67742.00,0.00,325.01,54.83,5.58,-1.33,191.99
2016,130,68320.34,0.00,119.76,52.23,2.33,0.19,452.39
2016,131,68905.09,0.00,94.29,48.82,3.72,2.12,580.70
2016,132,69496.83,0.00,93.85,44.45,6.03,4.42,618.46
2016,133,70096.25,0.00,177.19,40.23,7.19,4.03,319.74
2016,134,70704.14,0.00,286.70,37.34,6.39,0.89,228.13
2016,135,71321.43,0.00,272.45,36.35,1.49,-3.65,159.71
2016,136,71949.23,0.00,232.90,36.35,-2.71,-6.89,145.89
2016,137,72588.87,0.00,236.85,36.35,-4.15,-8.39,135.11
2016,138,73241.98,0.00,353.41,36.35,-1.97,-9.49,98.79
2016,139,73910.55,0.00,366.47,36.35,0.34,-7.83,113.52
2016,140,74597.09,0.00,292.85,34.99,2.86,-2.77,171.35
2016,141,75304.81,0.00,296.92,32.21,6.43,0.62,223.55
2016,142,76037.90,6.89,80.84,28.59,4.49,2.63,580.73
2016,143,76802.02,0.00,125.42,25.81,2.75,0.61,459.22
2016,144,77605.12,4.07,122.89,23.23,2.99,0.14,446.19
2016,145,78458.81,0.00,233.73,21.87,1.39,-2.74,238.28
2016,146,79381.34,0.00,78.47,20.77,-2.21,-3.40,475.18
2016,147,80404.18,0.00,356.11,19.42,5.19,-2.78,171.20
2016,148,81590.62,0.00,167.48,16.56,3.71,0.81,383.78
2016,149,83112.90,0.00,217.99,13.70,4.73,0.81,277.67
2016,150,86400.00,0.00,337.17,10.77,9.12,0.97,229.61
2016,151,86400.00,0.00,337.25,7.13,10.96,2.67,261.50
2016,152,86400.00,0.00,307.69,4.49,7.04,0.28,217.75
2016,153,86400.00,0.00,316.23,4.49,-1.14,-8.06,111.41
2016,154,86400.00,0.00,239.90,4.49,-3.98,-8.53,166.14
2016,155,86400.00,0.00,368.44,4.49,0.86,-9.25,100.83
2016,156,86400.00,3.81,151.81,2.44,2.66,-1.11,356.58
2016,157,86400.00,6.28,276.85,8.72,2.34,-7.68,135.19
2016,158,86400.00,0.00,365.40,8.72,1.35,-7.91,115.14
2016,159,86400.00,0.00,301.97,7.13,3.96,-2.22,201.60
2016,160,86400.00,7.05,212.98,14.18,-3.46,-9.10,217.71
2016,161,86400.00,0.00,381.79,14.18,1.99,-8.93,121.35
2016,162,86400.00,0.00,299.26,13.13,2.86,-3.49,231.45
2016,163,86400.00,0.00,300.34,9.15,10.00,3.47,302.01
2016,164,86400.00,0.00,224.18,3.80,11.24,6.75,514.79
2016,165,86400.00,9.95,261.09,2.13,6.76,-2.02,268.54
2016,166,86400.00,0.00,314.58,0.53,4.97,-2.19,273.69
2016,167,86400.00,2.85,42.02,0.00,3.05,2.09,709.91
2016,168,86400.00,0.00,302.72,0.00,8.97,0.89,336.02
2016,169,86400.00,0.00,302.37,0.00,14.99,6.77,441.06
2016,170,86400.00,6.23,176.65,0.00,11.06,5.44,682.57
2016,171,86400.00,12.03,66.54,0.00,6.36,4.53,843.82
2016,172,86400.00,15.37,53.00,0.00,5.24,3.88,806.13
2016,173,86400.00,14.22,246.60,0.00,4.85,-5.41,360.67
2016,174,86400.00,0.00,344.31,0.00,7.34,-5.22,318.19
2016,175,86400.00,0.00,234.73,0.00,12.85,6.86,853.45
2016,176,86400.00,0.00,159.52,0.00,13.06,9.15,1144.04
2016,177,86400.00,0.00,132.82,0.00,10.99,7.87,1062.62
2016,178,86400.00,5.75,195.25,0.00,12.83,5.75,810.57
2016,179,86400.00,6.91,126.71,0.00,5.12,1.13,662.68
2016,180,86400.00,0.00,226.35,0.00,11.08,5.37,791.25
2016,181,86400.00,2.53,121.49,0.00,12.13,8.23,1089.34
2016,182,86400.00,0.00,222.48,0.00,13.94,8.31,958.48
2016,183,86400.00,0.00,137.70,0.00,12.99,9.73,1205.32
2016,184,86400.00,0.00,156.43,0.00,12.42,8.70,1124.35
2016,185,86400.00,0.00,208.13,0.00,13.53,8.46,987.48
2016,186,86400.00,3.62,59.76,0.00,10.59,8.87,1137.60
2016,187,86400.00,0.00,119.17,0.00,9.79,7.16,1012.65
2016,188,86400.00,0.00,153.13,0.00,10.78,7.37,1026.78
2016,189,86400.00,0.00,101.20,0.00,10.71,8.55,1112.92
2016,190,86400.00,0.00,181.55,0.00,12.31,8.20,1045.81
2016,191,86400.00,0.00,100.03,0.00,10.86,8.77,1130.11
2016,192,86400.00,0.00,201.16,0.00,11.30,6.81,924.22
2016,193,86400.00,0.00,255.38,0.00,11.46,5.25,726.37
2016,194,86400.00,0.00,205.47,0.00,15.14,10.37,1099.85
2016,195,84214.35,0.00,190.73,0.00,17.80,13.50,1382.68
2016,196,82294.92,0.00,123.93,0.00,18.48,15.82,1796.73
2016,197,80975.77,0.00,339.71,0.00,18.17,4.77,570.32
2016,198,79881.86,0.00,307.46,0.00,10.49,2.40,569.94
2016,199,78913.97,7.46,76.11,0.00,5.37,3.44,781.59
2016,200,78028.43,4.26,164.97,0.00,4.01,-0.49,589.47
2016,201,77201.59,3.64,39.73,0.00,0.85,0.10,615.20
2016,202,76418.99,0.00,281.65,0.00,5.67,-0.76,545.76
2016,203,75671.07,0.00,230.87,0.00,7.20,2.43,725.32
2016,204,74951.16,0.00,288.29,0.00,7.67,1.21,614.20
2016,205,74254.40,0.00,166.90,0.00,5.61,2.48,729.79
2016,206,73577.12,0.00,283.27,0.00,6.92,0.69,605.10
2016,207,72916.49,0.00,253.42,0.00,10.14,4.74,815.76
2016,208,72270.27,0.00,172.98,0.00,11.05,7.67,1048.35
2016,209,71636.68,10.01,85.19,0.00,8.22,6.12,942.67
2016,210,71014.24,8.06,170.32,0.00,7.90,3.35,776.60
2016,211,70401.74,7.38,160.07,0.00,3.38,-0.74,578.60
2016,212,69798.16,10.96,152.51,0.00,3.43,-0.45,591.02
2016,213,69202.63,7.46,242.78,0.00,7.29,-1.43,550.05
2016,214,68614.44,0.00,257.05,0.00,9.31,3.73,797.76
2016,215,68032.93,9.45,248.80,0.00,5.05,-4.59,434.57
2016,216,67457.57,6.59,144.77,0.00,-1.00,-4.82,427.07
2016,217,66887.87,0.00,300.94,0.00,5.23,-2.33,514.63
2016,218,66323.42,0.00,296.55,0.00,9.35,1.61,685.77
2016,219,65763.83,0.00,296.35,0.00,10.52,2.47,729.49
2016,220,65208.78,0.00,154.42,0.00,10.36,7.01,1001.98
2016,221,64657.96,14.04,151.71,0.00,9.42,4.81,860.34
2016,222,64111.12,9.64,146.22,0.00,6.53,2.17,714.03
2016,223,63568.01,5.67,35.84,0.00,3.82,3.10,762.97
2016,224,63028.41,4.47,160.13,0.00,9.45,4.50,842.02
2016,225,62492.12,0.00,196.72,0.00,10.00,5.50,903.04
2016,226,61958.96,0.00,137.66,0.00,9.79,6.75,984.17
2016,227,61428.76,7.60,122.98,0.00,9.53,5.94,930.67
2016,228,60901.36,0.00,65.67,0.00,3.73,2.52,732.27
2016,229,60376.61,0.00,104.85,0.00,3.83,1.71,690.75
2016,230,59854.39,0.00,192.24,0.00,7.17,2.93,753.53
2016,231,59334.57,2.61,41.29,0.00,8.13,7.12,1009.91
2016,232,58817.02,8.31,50.61,0.00,6.53,5.22,885.71
2016,233,58301.64,8.53,101.30,0.00,5.33,2.48,729.81
2016,234,57788.32,15.89,86.41,0.00,5.98,3.58,789.06
2016,235,57276.97,13.36,159.35,0.00,3.98,-0.90,571.66
2016,236,56767.48,9.93,161.89,0.00,7.44,2.29,720.27
2016,237,56259.76,7.78,29.52,0.00,7.53,6.96,998.84
2016,238,55753.74,0.00,59.83,0.00,7.58,6.42,962.13
2016,239,55249.33,0.00,123.58,0.00,8.71,6.00,934.54
2016,240,54746.43,0.00,162.65,0.00,10.95,7.18,1013.62
2016,241,54244.99,0.00,173.91,0.00,7.42,3.39,778.70
2016,242,53744.92,0.00,264.08,0.00,8.34,-0.13,604.75
2016,243,53246.16,0.00,196.95,0.00,9.40,4.43,837.77
2016,244,52748.62,0.00,172.43,0.00,5.60,1.48,679.41
2016,245,52252.24,0.00,195.56,0.00,4.77,-0.07,607.57
2016,246,51756.96,0.00,109.75,0.00,1.99,-0.48,589.83
2016,247,51262.71,0.00,153.71,0.00,5.53,1.88,699.63
2016,248,50769.42,0.00,165.24,0.00,5.71,1.71,690.95
2016,249,50277.03,2.37,80.25,0.00,-2.21,-4.59,434.58
2016,250,49785.48,0.00,112.21,0.00,-7.22,-9.71,292.64
2016,251,49294.70,0.00,199.93,0.00,-3.97,-9.18,305.09
2016,252,48804.65,4.41,121.89,0.00,1.07,-3.02,488.80
2016,253,48315.25,0.00,26.67,0.00,1.50,1.24,667.93
2016,254,47826.44,2.08,64.80,0.00,2.81,0.73,643.85
2016,255,47338.18,0.00,175.84,0.00,4.01,-0.87,573.16
2016,256,46850.39,14.16,119.01,0.00,-1.23,-5.52,404.85
2016,257,46363.03,4.62,119.37,4.62,-5.64,-9.43,299.18
2016,258,45876.04,0.00,139.95,4.62,-8.48,-11.78,248.00
2016,259,45389.36,0.00,196.94,4.62,-7.21,-12.62,231.74
2016,260,44902.93,2.79,111.51,7.41,-2.99,-6.84,366.05
2016,261,44416.69,2.57,150.57,9.98,-1.70,-8.07,332.61
2016,262,43930.60,2.74,156.21,12.72,-3.37,-10.72,269.99
2016,263,43444.59,4.55,153.96,17.27,-2.79,-10.37,277.53
2016,264,42958.60,11.43,75.33,16.21,-0.58,-3.47,472.79
2016,265,42472.59,5.85,15.29,13.59,0.24,0.24,621.61
2016,266,41986.50,12.19,121.01,12.90,1.15,-4.36,442.12
2016,267,41500.27,14.73,110.79,27.62,-2.37,-7.30,353.12
2016,268,41013.84,0.00,92.31,27.62,-3.44,-6.33,380.56
2016,269,40527.15,0.00,140.85,27.62,-3.87,-8.82,313.84
2016,270,40040.16,2.75,113.90,30.37,-3.59,-9.50,297.40
2016,271,39552.81,0.00,151.51,30.37,-7.15,-13.18,221.47
2016,272,39065.03,6.84,78.47,37.21,-4.65,-8.42,323.84
2016,273,38576.76,0.00,64.85,37.21,-4.57,-6.86,365.54
2016,274,38087.96,0.00,136.33,36.50,1.66,-4.31,443.84
2016,275,37598.57,0.00,67.54,35.49,-1.01,-3.59,468.44
2016,276,37108.51,0.00,39.93,35.49,-5.09,-6.56,374.02
2016,277,36617.75,0.00,92.13,35.49,-2.11,-5.99,390.51
2016,278,36126.20,0.00,30.16,34.70,-2.99,-4.12,450.33
2016,279,35633.82,0.00,30.38,34.70,-5.33,-6.50,375.63
2016,280,35140.53,0.00,103.77,34.70,-2.05,-7.23,355.01
2016,281,34646.29,0.00,101.64,33.67,1.91,-3.55,469.77
2016,282,34151.01,0.00,99.66,32.65,2.11,-3.57,469.32
2016,283,33654.64,0.00,106.21,31.26,4.52,-2.70,500.58
2016,284,33157.11,0.00,94.89,29.70,4.13,-2.28,516.62
2016,285,32658.35,0.00,77.21,27.61,3.99,-1.02,566.79
2016,286,32158.29,0.00,72.32,25.62,3.66,-1.27,556.49
2016,287,31656.86,0.00,95.28,25.12,4.28,-4.79,427.88
2016,288,31153.98,0.00,79.01,25.12,-3.09,-9.44,298.76
2016,289,30649.57,0.00,85.52,25.12,-8.83,-16.97,161.83
2016,290,30143.56,0.00,28.55,25.12,-15.58,-17.65,152.73
2016,291,29635.86,0.00,70.73,25.12,-13.90,-20.62,118.37
2016,292,29126.38,0.00,40.97,25.12,-13.49,-16.93,162.36
2016,293,28615.04,0.00,55.90,25.12,-8.50,-13.95,208.02
2016,294,28101.74,2.68,39.39,27.80,-8.05,-13.75,211.38
2016,295,27586.37,0.00,15.19,27.80,-13.87,-15.26,186.72
2016,296,27068.84,0.00,12.10,27.80,-12.13,-13.23,220.63
2016,297,26549.03,0.00,22.61,27.80,-11.22,-13.73,211.72
2016,298,26026.82,0.00,51.56,27.80,-2.06,-12.06,242.50
2016,299,25502.10,0.00,38.38,27.80,-0.59,-6.66,371.03
2016,300,24974.71,0.00,40.20,27.80,0.52,-7.64,344.12
2016,301,24444.53,0.00,35.71,27.80,-0.13,-7.34,352.21
2016,302,23911.38,0.00,33.24,27.80,-2.01,-9.26,303.05
2016,303,23375.12,0.00,25.49,27.23,1.51,-4.65,432.47
2016,304,22835.54,0.00,14.63,25.69,1.08,-2.32,515.11
2016,305,22292.45,0.00,11.32,25.08,-1.78,-4.54,436.12
2016,306,21745.64,0.00,18.91,25.08,-0.21,-6.11,387.00
2016,307,21194.85,0.00,17.32,25.08,-1.24,-7.54,346.58
2016,308,20639.83,0.00,16.86,25.08,-5.63,-12.43,235.36
2016,309,20080.27,0.00,11.53,25.08,-11.39,-15.93,176.47
2016,310,19515.85,0.00,14.68,25.08,-13.64,-22.42,101.04
2016,311,18946.19,0.00,4.19,25.08,-17.61,-19.57,129.66
2016,312,18370.86,2.55,6.45,27.62,-13.00,-18.10,146.98
2016,313,17789.40,0.00,5.75,27.62,-13.71,-17.59,153.51
2016,314,17201.25,0.00,2.43,27.62,-16.88,-18.69,139.77
2016,315,16605.78,0.00,7.48,27.62,-7.43,-18.39,143.48
2016,316,16002.25,0.00,2.60,27.62,-8.32,-11.21,259.61
2016,317,15389.81,2.50,1.95,30.12,-6.64,-10.45,275.87
2016,318,14767.44,0.00,2.69,30.12,-4.31,-10.46,275.70
2016,319,14133.92,0.00,1.85,30.12,-4.44,-9.05,308.22
2016,320,13487.80,0.00,2.38,30.12,-4.05,-12.61,231.98
2016,321,12827.27,0.00,0.28,30.12,-12.70,-13.37,218.04
2016,322,12150.11,0.00,0.77,30.12,-10.20,-15.46,183.53
2016,323,11453.48,0.00,0.68,30.12,-10.04,-15.44,183.90
2016,324,10733.74,0.00,0.67,30.12,-11.00,-17.03,160.99
2016,325,9986.02,0.00,0.54,30.12,-11.93,-17.70,152.04
2016,326,9203.67,0.00,0.33,30.12,-11.96,-16.66,166.08
2016,327,8377.16,0.00,0.30,30.12,-12.57,-19.07,135.31
2016,328,7492.08,0.00,0.33,30.12,-18.08,-26.93,67.21
2016,329,6524.84,0.00,0.15,30.12,-26.38,-30.19,49.48
2016,330,5431.98,0.00,0.10,30.12,-25.94,-29.37,53.48
2016,331,4114.92,0.00,0.05,30.12,-27.57,-30.42,48.42
2016,332,2203.34,0.00,0.01,30.12,-30.76,-32.41,39.96
2016,333,0.00,0.00,0.00,30.12,-27.46,-30.63,47.46
2016,334,0.00,0.00,0.00,30.12,-24.63,-30.62,47.52
2016,335,0.00,0.00,0.00,30.12,-24.15,-28.84,56.22
2016,336,0.00,0.00,0.00,30.12,-23.69,-27.48,63.83
2016,337,0.00,0.00,0.00,30.12,-24.89,-26.40,70.57
2016,338,0.00,0.00,0.00,30.12,-24.34,-28.31,59.13
2016,339,0.00,0.00,0.00,30.12,-20.38,-28.47,58.23
2016,340,0.00,0.00,0.00,30.12,-17.58,-24.37,84.88
2016,341,0.00,0.00,0.00,30.12,-16.41,-20.91,115.42
2016,342,0.00,0.00,0.00,30.12,-15.71,-20.91,115.34
2016,343,0.00,0.00,0.00,30.12,-13.99,-19.50,130.40
2016,344,0.00,0.00,0.00,30.12,-11.08,-17.44,155.47
2016,345,0.00,0.00,0.00,30.12,-8.19,-13.50,215.80
2016,346,0.00,0.00,0.00,30.12,-7.30,-11.93,245.12
2016,347,0.00,0.00,0.00,30.12,-7.47,-16.21,172.41
2016,348,0.00,0.00,0.00,30.12,-10.46,-16.15,173.36
2016,349,0.00,0.00,0.00,30.12,-9.58,-16.86,163.31
2016,350,0.00,0.00,0.00,30.12,-7.90,-12.94,225.75
2016,351,0.00,0.00,0.00,30.12,-8.09,-13.42,217.08
2016,352,0.00,0.00,0.00,30.12,-7.69,-13.02,224.33
2016,353,0.00,0.00,0.00,30.12,-8.57,-13.96,207.71
2016,354,0.00,0.00,0.00,30.12,-9.81,-14.99,190.90
2016,355,0.00,2.83,0.00,32.95,-13.58,-22.87,97.06
2016,356,0.00,0.00,0.00,32.95,-21.65,-24.38,84.80
2016,357,0.00,0.00,0.00,32.95,-21.01,-27.07,66.35
2016,358,0.00,0.00,0.00,32.95,-21.20,-24.09,87.07
2016,359,0.00,0.00,0.00,32.95,-15.95,-23.64,90.67
2016,360,0.00,0.00,0.00,32.95,-14.98,-21.11,113.43
2016,361,0.00,0.00,0.00,32.95,-20.20,-27.08,66.28
2016,362,0.00,0.00,0.00,32.95,-25.72,-27.96,61.06
2016,363,0.00,0.00,0.00,32.95,-24.14,-26.84,67.74
2016,364,0.00,0.00,0.00,32.95,-16.26,-27.36,64.56
2016,365,0.00,6.27,0.00,39.23,-13.98,-17.98,148.56
2017,1,0.00,0.00,0.00,84.62,-4.57,-6.37,379.53
2017,2,0.00,0.00,0.00,84.62,-4.80,-6.57,373.72
2017,3,0.00,5.72,0.00,90.34,-4.54,-11.92,245.29
2017,4,0.00,0.00,0.00,90.34,-12.57,-15.93,176.54
2017,5,0.00,0.00,0.00,90.34,-13.81,-31.15,45.16
2017,6,0.00,0.00,0.00,90.34,-15.20,-27.51,63.69
2017,7,0.00,0.00,0.00,90.34,-10.72,-18.98,136.40
2017,8,0.00,0.00,0.00,90.34,-6.59,-12.93,226.08
2017,9,0.00,0.00,0.00,90.34,-5.25,-11.29,257.92
2017,10,0.00,0.00,0.00,90.34,-4.02,-12.84,227.73
2017,11,0.00,0.00,0.00,90.34,-9.44,-25.21,78.69
2017,12,0.00,0.00,0.00,90.34,-26.69,-31.04,45.64
2017,13,3283.08,0.00,0.04,90.34,-27.96,-31.91,41.95
2017,14,4806.52,4.49,0.12,94.82,-22.80,-34.08,33.91
2017,15,5993.44,0.00,0.21,94.82,-28.15,-35.92,28.23
2017,16,7016.55,0.00,0.13,94.82,-32.36,-35.31,30.00
2017,17,7939.26,0.00,0.25,94.82,-31.15,-35.72,28.80
2017,18,8793.08,0.00,0.30,94.82,-31.95,-36.18,27.50
2017,19,9596.27,0.00,0.45,94.82,-30.10,-34.54,32.41
2017,20,10360.47,0.00,0.59,94.82,-27.87,-32.82,38.41
2017,21,11093.62,0.00,1.02,94.82,-25.24,-33.90,34.53
2017,22,11801.38,0.00,1.03,94.82,-24.46,-31.53,43.52
2017,23,12487.97,0.00,1.59,94.82,-18.67,-28.06,60.53
2017,24,13156.57,0.00,2.46,94.82,-11.77,-21.99,104.92
2017,25,13809.71,0.00,2.54,94.82,-7.84,-15.67,180.46
2017,26,14449.39,0.00,3.05,94.82,-4.12,-12.53,233.37
2017,27,15077.21,0.00,3.09,94.82,-3.65,-11.17,260.45
2017,28,15694.52,0.00,3.96,94.82,-5.32,-11.25,258.81
2017,29,16302.43,0.00,3.97,94.82,-9.78,-14.22,203.36
2017,30,16901.87,0.00,2.10,94.82,-12.58,-14.47,199.28
2017,31,17493.63,4.31,3.27,99.13,-10.78,-14.61,196.97
2017,32,18078.39,0.00,5.36,99.13,-11.03,-14.65,196.31
2017,33,18656.74,0.00,12.31,99.13,-4.21,-13.58,214.39
2017,34,19229.21,0.00,10.22,99.13,-2.13,-8.25,328.13
2017,35,19796.22,0.00,13.77,99.13,-1.32,-8.79,314.46
2017,36,20358.19,0.00,19.14,99.13,-5.31,-14.71,195.28
2017,37,20915.46,0.00,19.10,99.13,-8.56,-16.22,172.34
2017,38,21468.35,0.00,22.80,99.13,-9.98,-19.08,135.17
2017,39,22017.13,0.00,28.55,99.13,-16.67,-27.54,63.53
2017,40,22562.07,0.00,25.81,99.13,-30.54,-37.69,23.60
2017,41,23103.39,0.00,34.47,99.13,-26.86,-38.12,22.57
2017,42,23641.31,0.00,28.96,99.13,-24.41,-30.87,46.38
2017,43,24176.00,0.00,32.84,99.13,-24.58,-31.47,43.79
2017,44,24707.66,0.00,44.63,99.13,-16.94,-27.99,60.91
2017,45,25236.44,0.00,47.83,99.13,-20.90,-31.43,43.96
2017,46,25762.49,0.00,23.99,99.13,-29.17,-32.76,38.64
2017,47,26285.95,4.00,39.85,103.13,-22.29,-32.23,40.69
2017,48,26806.95,0.00,60.06,103.13,-17.83,-28.99,55.45
2017,49,27325.62,0.00,63.15,103.13,-12.24,-23.21,94.20
2017,50,27842.06,0.00,59.23,103.13,-12.67,-21.38,110.70
2017,51,28356.39,4.16,41.92,107.29,-17.93,-25.02,80.03
2017,52,28868.71,0.00,63.96,107.29,-21.20,-29.03,55.23
2017,53,29379.12,0.00,67.22,107.29,-22.11,-29.86,51.06
2017,54,29887.71,5.18,69.55,112.47,-11.69,-29.12,54.77
2017,55,30394.56,5.41,35.45,117.89,-10.41,-14.91,192.06
2017,56,30899.77,13.47,33.30,131.36,-8.32,-12.25,238.84
2017,57,31403.41,5.43,46.74,136.79,-7.59,-12.95,225.67
2017,58,31905.56,0.00,119.36,136.79,-12.86,-33.39,36.33
2017,59,32406.30,0.00,36.13,136.79,-29.83,-32.48,39.68
2017,60,32905.71,0.00,100.05,136.79,-18.93,-27.44,64.09
2017,61,33403.85,0.00,107.80,136.79,-20.68,-29.79,51.40
2017,62,33900.80,0.00,50.57,136.79,-20.74,-24.24,85.90
2017,63,34396.61,0.00,127.35,136.79,-19.97,-30.73,47.02
2017,64,34891.37,0.00,100.97,136.79,-25.63,-32.66,39.02
2017,65,35385.13,0.00,100.43,136.79,-24.68,-31.26,44.65
2017,66,35877.96,0.00,128.59,136.79,-21.59,-30.49,48.11
2017,67,36369.92,0.00,143.75,136.79,-15.49,-25.84,74.27
2017,68,36861.08,0.00,144.51,136.79,-11.16,-21.10,113.52
2017,69,37351.48,0.00,118.25,136.79,-6.80,-13.82,210.15
2017,70,37841.20,0.00,108.38,136.79,-7.77,-13.77,211.10
2017,71,38330.30,0.00,128.95,136.79,-13.67,-20.65,117.99
